;y
08.08.2018 11:05;0.00012000000000000900000000000
08.08.2018 11:10;-0.00002999999999997450000000000
08.08.2018 11:15;-0.00055000000000005000000000000
08.08.2018 11:20;-0.00030000000000007800000000000
08.08.2018 11:25;0.00048000000000003600000000000
08.08.2018 11:30;0.00002999999999997450000000000
08.08.2018 11:35;0.00004999999999999450000000000
08.08.2018 11:40;0.00013999999999991800000000000
08.08.2018 11:45;-0.00017999999999995800000000000
08.08.2018 11:50;-0.00003999999999992900000000000
08.08.2018 11:55;0.00001999999999990900000000000
08.08.2018 12:00;0.00009999999999998900000000000
08.08.2018 12:05;0.00000999999999995449000000000
08.08.2018 12:10;-0.00024999999999997200000000000
08.08.2018 12:15;-0.00009000000000003450000000000
08.08.2018 12:20;0.00005999999999994900000000000
08.08.2018 12:25;0.00005999999999994900000000000
08.08.2018 12:30;-0.00021999999999999800000000000
08.08.2018 12:35;0.00020999999999993200000000000
08.08.2018 12:40;0.00022999999999995200000000000
08.08.2018 12:45;-0.00009000000000003450000000000
08.08.2018 12:50;-0.00006000000000006000000000000
08.08.2018 12:55;-0.00021999999999999800000000000
08.08.2018 13:00;-0.00004999999999999450000000000
08.08.2018 13:05;0.00031000000000003200000000000
08.08.2018 13:10;-0.00036000000000002700000000000
08.08.2018 13:15;0.00001000000000006550000000000
08.08.2018 13:20;-0.00031000000000003200000000000
08.08.2018 13:25;-0.00024999999999997200000000000
08.08.2018 13:30;0.00033000000000005200000000000
08.08.2018 13:35;0.00045000000000006100000000000
08.08.2018 13:40;0.00041000000000002100000000000
08.08.2018 13:45;0.00014999999999998300000000000
08.08.2018 13:50;0.00004999999999999450000000000
08.08.2018 13:55;0.00016000000000004900000000000
08.08.2018 14:00;-0.00009999999999998900000000000
08.08.2018 14:05;0.00010999999999994300000000000
08.08.2018 14:10;0.00019000000000002300000000000
08.08.2018 14:15;-0.00014000000000002900000000000
08.08.2018 14:20;-0.00015000000000009500000000000
08.08.2018 14:25;-0.00021000000000004300000000000
08.08.2018 14:30;-0.00014000000000002900000000000
08.08.2018 14:35;-0.00007999999999996900000000000
08.08.2018 14:40;0.00002999999999997450000000000
08.08.2018 14:45;0.00009000000000003450000000000
08.08.2018 14:50;-0.00027999999999994700000000000
08.08.2018 14:55;-0.00009999999999998900000000000
08.08.2018 15:00;0.00007000000000001450000000000
08.08.2018 15:05;-0.00024999999999997200000000000
08.08.2018 15:10;-0.00030000000000007800000000000
08.08.2018 15:15;-0.00034000000000000700000000000
08.08.2018 15:20;-0.00039000000000000100000000000
08.08.2018 15:25;-0.00034000000000000700000000000
08.08.2018 15:30;-0.00009999999999998900000000000
08.08.2018 15:35;0.00017000000000000300000000000
08.08.2018 15:40;0.00014000000000002900000000000
08.08.2018 15:45;0.00031999999999998700000000000
08.08.2018 15:50;-0.00036999999999998100000000000
08.08.2018 15:55;-0.00024999999999997200000000000
08.08.2018 16:00;-0.00036000000000002700000000000
08.08.2018 16:05;-0.00016000000000004900000000000
08.08.2018 16:10;0.00032999999999994100000000000
08.08.2018 16:15;-0.00071999999999994300000000000
08.08.2018 16:20;0.00024000000000001800000000000
08.08.2018 16:25;-0.00017000000000000300000000000
08.08.2018 16:30;-0.00048000000000003600000000000
08.08.2018 16:35;0.00105000000000000000000000000
08.08.2018 16:40;-0.00019000000000002300000000000
08.08.2018 16:45;0.00039999999999995600000000000
08.08.2018 16:50;0.00008999999999992350000000000
08.08.2018 16:55;0.00000000000000000000000000000
08.08.2018 17:00;0.00023000000000006300000000000
08.08.2018 17:05;0.00006999999999990350000000000
08.08.2018 17:10;0.00017000000000000300000000000
08.08.2018 17:15;-0.00017000000000000300000000000
08.08.2018 17:20;-0.00004999999999999450000000000
08.08.2018 17:25;0.00019000000000002300000000000
08.08.2018 17:30;0.00033999999999989600000000000
08.08.2018 17:35;-0.00012000000000000900000000000
08.08.2018 17:40;-0.00008999999999992350000000000
08.08.2018 17:45;0.00029000000000001200000000000
08.08.2018 17:50;0.00014999999999998300000000000
08.08.2018 17:55;-0.00012999999999996300000000000
08.08.2018 18:00;-0.00011000000000005400000000000
08.08.2018 18:05;0.00008000000000008000000000000
08.08.2018 18:10;-0.00012000000000000900000000000
08.08.2018 18:15;0.00012000000000000900000000000
08.08.2018 18:20;0.00020000000000008900000000000
08.08.2018 18:25;0.00021999999999999800000000000
08.08.2018 18:30;-0.00010999999999994300000000000
08.08.2018 18:35;0.00027999999999994700000000000
08.08.2018 18:40;0.00010999999999994300000000000
08.08.2018 18:45;-0.00035999999999991600000000000
08.08.2018 18:50;-0.00000999999999995449000000000
08.08.2018 18:55;0.00000999999999995449000000000
08.08.2018 19:00;-0.00007999999999996900000000000
08.08.2018 19:05;0.00014999999999998300000000000
08.08.2018 19:10;0.00004000000000004000000000000
08.08.2018 19:15;0.00003000000000008550000000000
08.08.2018 19:20;0.00041000000000002100000000000
08.08.2018 19:25;0.00000000000000000000000000000
08.08.2018 19:30;-0.00009000000000003450000000000
08.08.2018 19:35;0.00019000000000002300000000000
08.08.2018 19:40;0.00015000000000009500000000000
08.08.2018 19:45;-0.00002999999999997450000000000
08.08.2018 19:50;-0.00023000000000006300000000000
08.08.2018 19:55;0.00012000000000000900000000000
08.08.2018 20:00;0.00017000000000000300000000000
08.08.2018 20:05;-0.00086000000000008300000000000
08.08.2018 20:10;-0.00037999999999993600000000000
08.08.2018 20:15;-0.00007000000000001450000000000
08.08.2018 20:20;0.00000000000000000000000000000
08.08.2018 20:25;-0.00070999999999998800000000000
08.08.2018 20:30;0.00004999999999999450000000000
08.08.2018 20:35;-0.00001000000000006550000000000
08.08.2018 20:40;-0.00037000000000009200000000000
08.08.2018 20:45;-0.00008999999999992350000000000
08.08.2018 20:50;-0.00037999999999993600000000000
08.08.2018 20:55;0.00018999999999991200000000000
08.08.2018 21:00;-0.00007999999999996900000000000
08.08.2018 21:05;0.00023000000000006300000000000
08.08.2018 21:10;0.00017000000000000300000000000
08.08.2018 21:15;0.00004999999999999450000000000
08.08.2018 21:20;0.00002999999999997450000000000
08.08.2018 21:25;-0.00018000000000006900000000000
08.08.2018 21:30;0.00025000000000008300000000000
08.08.2018 21:35;0.00007999999999996900000000000
08.08.2018 21:40;-0.00007000000000001450000000000
08.08.2018 21:45;0.00006999999999990350000000000
08.08.2018 21:50;-0.00006000000000006000000000000
08.08.2018 21:55;-0.00023000000000006300000000000
08.08.2018 22:00;-0.00008000000000008000000000000
08.08.2018 22:05;-0.00020999999999993200000000000
08.08.2018 22:10;-0.00008999999999992350000000000
08.08.2018 22:15;0.00009999999999998900000000000
08.08.2018 22:20;0.00003000000000008550000000000
08.08.2018 22:25;-0.00002999999999997450000000000
08.08.2018 22:30;0.00003000000000008550000000000
08.08.2018 22:35;0.00007999999999996900000000000
08.08.2018 22:40;-0.00014000000000002900000000000
08.08.2018 22:45;0.00008000000000008000000000000
08.08.2018 22:50;-0.00012000000000000900000000000
08.08.2018 22:55;0.00019999999999997800000000000
08.08.2018 23:00;0.00000999999999995449000000000
08.08.2018 23:05;0.00010999999999994300000000000
08.08.2018 23:10;-0.00005999999999994900000000000
08.08.2018 23:15;-0.00004000000000004000000000000
08.08.2018 23:20;0.00009000000000003450000000000
08.08.2018 23:25;-0.00007000000000001450000000000
08.08.2018 23:30;0.00017000000000000300000000000
08.08.2018 23:35;0.00012000000000000900000000000
08.08.2018 23:40;-0.00036000000000002700000000000
08.08.2018 23:45;0.00017000000000000300000000000
08.08.2018 23:50;0.00019000000000002300000000000
08.08.2018 23:55;-0.00038000000000004700000000000
09.08.2018 0:00;0.00004999999999999450000000000
09.08.2018 0:05;0.00036000000000002700000000000
09.08.2018 0:10;0.00029999999999996700000000000
09.08.2018 0:15;0.00047999999999992500000000000
09.08.2018 0:20;-0.00034000000000000700000000000
09.08.2018 0:25;0.00015999999999993800000000000
09.08.2018 0:30;-0.00036000000000002700000000000
09.08.2018 0:35;-0.00002999999999997450000000000
09.08.2018 0:40;0.00049999999999994500000000000
09.08.2018 0:45;0.00007999999999996900000000000
09.08.2018 0:50;0.00007000000000001450000000000
09.08.2018 0:55;-0.00004000000000004000000000000
09.08.2018 1:00;-0.00014000000000002900000000000
09.08.2018 1:05;0.00009999999999998900000000000
09.08.2018 1:10;0.00007000000000001450000000000
09.08.2018 1:15;-0.00002000000000002000000000000
09.08.2018 1:20;0.00002000000000002000000000000
09.08.2018 1:25;-0.00012999999999996300000000000
09.08.2018 1:30;-0.00031999999999998700000000000
09.08.2018 1:35;0.00014999999999998300000000000
09.08.2018 1:40;-0.00007000000000001450000000000
09.08.2018 1:45;-0.00000999999999995449000000000
09.08.2018 1:50;0.00002000000000002000000000000
09.08.2018 1:55;-0.00014000000000002900000000000
09.08.2018 2:00;-0.00007000000000001450000000000
09.08.2018 2:05;0.00007000000000001450000000000
09.08.2018 2:10;0.00014000000000002900000000000
09.08.2018 2:15;-0.00002999999999997450000000000
09.08.2018 2:20;0.00004999999999999450000000000
09.08.2018 2:25;-0.00004999999999999450000000000
09.08.2018 2:30;-0.00014000000000002900000000000
09.08.2018 2:35;0.00007000000000001450000000000
09.08.2018 2:40;0.00008000000000008000000000000
09.08.2018 2:45;-0.00014999999999998300000000000
09.08.2018 2:50;-0.00012999999999996300000000000
09.08.2018 2:55;-0.00021999999999999800000000000
09.08.2018 3:00;0.00039000000000000100000000000
09.08.2018 3:05;0.00029000000000001200000000000
09.08.2018 3:10;-0.00043999999999999600000000000
09.08.2018 3:15;-0.00014999999999998300000000000
09.08.2018 3:20;-0.00012999999999996300000000000
09.08.2018 3:25;0.00002000000000002000000000000
09.08.2018 3:30;0.00009999999999998900000000000
09.08.2018 3:35;-0.00004999999999999450000000000
09.08.2018 3:40;-0.00008000000000008000000000000
09.08.2018 3:45;0.00016000000000004900000000000
09.08.2018 3:50;-0.00009000000000003450000000000
09.08.2018 3:55;0.00009000000000003450000000000
09.08.2018 4:00;-0.00024000000000001800000000000
09.08.2018 4:05;-0.00002999999999997450000000000
09.08.2018 4:10;0.00007000000000001450000000000
09.08.2018 4:15;-0.00001999999999990900000000000
09.08.2018 4:20;-0.00043999999999999600000000000
09.08.2018 4:25;-0.00001000000000006550000000000
09.08.2018 4:30;-0.00014000000000002900000000000
09.08.2018 4:35;-0.00005999999999994900000000000
09.08.2018 4:40;0.00026999999999999200000000000
09.08.2018 4:45;0.00019000000000002300000000000
09.08.2018 4:50;-0.00012999999999996300000000000
09.08.2018 4:55;0.00010999999999994300000000000
09.08.2018 5:00;0.00019000000000002300000000000
09.08.2018 5:05;0.00047000000000008100000000000
09.08.2018 5:10;0.00002000000000002000000000000
09.08.2018 5:15;0.00051000000000001000000000000
09.08.2018 5:20;0.00000999999999995449000000000
09.08.2018 5:25;-0.00008999999999992350000000000
09.08.2018 5:30;0.00009999999999998900000000000
09.08.2018 5:35;0.00110999999999994000000000000
09.08.2018 5:40;-0.00002000000000002000000000000
09.08.2018 5:45;0.00013000000000007500000000000
09.08.2018 5:50;-0.00016000000000004900000000000
09.08.2018 5:55;-0.00023000000000006300000000000
09.08.2018 6:00;-0.00025000000000008300000000000
09.08.2018 6:05;-0.00015999999999993800000000000
09.08.2018 6:10;0.00019000000000002300000000000
09.08.2018 6:15;0.00027999999999994700000000000
09.08.2018 6:20;-0.00007999999999996900000000000
09.08.2018 6:25;-0.00014999999999998300000000000
09.08.2018 6:30;0.00002999999999997450000000000
09.08.2018 6:35;-0.00002999999999997450000000000
09.08.2018 6:40;-0.00002000000000002000000000000
09.08.2018 6:45;-0.00003999999999992900000000000
09.08.2018 6:50;-0.00009999999999998900000000000
09.08.2018 6:55;-0.00010999999999994300000000000
09.08.2018 7:00;0.00005999999999994900000000000
09.08.2018 7:05;0.00005999999999994900000000000
09.08.2018 7:10;-0.00005999999999994900000000000
09.08.2018 7:15;-0.00021999999999999800000000000
09.08.2018 7:20;0.00002999999999997450000000000
09.08.2018 7:25;0.00019000000000002300000000000
09.08.2018 7:30;-0.00005999999999994900000000000
09.08.2018 7:35;0.00002999999999997450000000000
09.08.2018 7:40;0.00002000000000002000000000000
09.08.2018 7:45;-0.00019999999999997800000000000
09.08.2018 7:50;-0.00036000000000002700000000000
09.08.2018 7:55;-0.00008999999999992350000000000
09.08.2018 8:00;0.00007999999999996900000000000
09.08.2018 8:05;0.00001000000000006550000000000
09.08.2018 8:10;0.00026999999999999200000000000
09.08.2018 8:15;-0.00000999999999995449000000000
09.08.2018 8:20;-0.00007000000000001450000000000
09.08.2018 8:25;-0.00018000000000006900000000000
09.08.2018 8:30;0.00012000000000000900000000000
09.08.2018 8:35;-0.00011000000000005400000000000
09.08.2018 8:40;0.00013000000000007500000000000
09.08.2018 8:45;-0.00034000000000000700000000000
09.08.2018 8:50;0.00012000000000000900000000000
09.08.2018 8:55;0.00008999999999992350000000000
09.08.2018 9:00;0.00002999999999997450000000000
09.08.2018 9:05;-0.00020000000000008900000000000
09.08.2018 9:10;0.00009999999999998900000000000
09.08.2018 9:15;0.00016000000000004900000000000
09.08.2018 9:20;-0.00013000000000007500000000000
09.08.2018 9:25;-0.00008000000000008000000000000
09.08.2018 9:30;-0.00065999999999999400000000000
09.08.2018 9:35;0.00009999999999998900000000000
09.08.2018 9:40;-0.00044999999999995000000000000
09.08.2018 9:45;0.00002000000000002000000000000
09.08.2018 9:50;-0.00017999999999995800000000000
09.08.2018 9:55;-0.00014999999999998300000000000
09.08.2018 10:00;0.00017000000000000300000000000
09.08.2018 10:05;0.00004000000000004000000000000
09.08.2018 10:10;0.00007999999999996900000000000
09.08.2018 10:15;-0.00009999999999998900000000000
09.08.2018 10:20;-0.00024000000000001800000000000
09.08.2018 10:25;-0.00043000000000004100000000000
09.08.2018 10:30;0.00029999999999996700000000000
09.08.2018 10:35;-0.00010000000000010000000000000
09.08.2018 10:40;-0.00031000000000003200000000000
09.08.2018 10:45;-0.00001000000000006550000000000
09.08.2018 10:50;0.00011999999999989800000000000
09.08.2018 10:55;-0.00012999999999996300000000000
09.08.2018 11:00;0.00032999999999994100000000000
09.08.2018 11:05;-0.00007999999999996900000000000
09.08.2018 11:10;0.00000000000000000000000000000
09.08.2018 11:15;0.00029000000000001200000000000
09.08.2018 11:20;-0.00026000000000003800000000000
09.08.2018 11:25;0.00003999999999992900000000000
09.08.2018 11:30;-0.00006000000000006000000000000
09.08.2018 11:35;0.00006000000000006000000000000
09.08.2018 11:40;0.00038000000000004700000000000
09.08.2018 11:45;-0.00026000000000003800000000000
09.08.2018 11:50;-0.00002000000000002000000000000
09.08.2018 11:55;0.00005999999999994900000000000
09.08.2018 12:00;-0.00015999999999993800000000000
09.08.2018 12:05;-0.00015999999999993800000000000
09.08.2018 12:10;-0.00019999999999997800000000000
09.08.2018 12:15;0.00021000000000004300000000000
09.08.2018 12:20;0.00007999999999996900000000000
09.08.2018 12:25;0.00004999999999999450000000000
09.08.2018 12:30;-0.00002000000000002000000000000
09.08.2018 12:35;0.00008999999999992350000000000
09.08.2018 12:40;0.00013000000000007500000000000
09.08.2018 12:45;-0.00012999999999996300000000000
09.08.2018 12:50;-0.00019000000000002300000000000
09.08.2018 12:55;0.00009999999999998900000000000
09.08.2018 13:00;0.00005999999999994900000000000
09.08.2018 13:05;0.00012999999999996300000000000
09.08.2018 13:10;0.00026000000000003800000000000
09.08.2018 13:15;0.00029000000000001200000000000
09.08.2018 13:20;-0.00019000000000002300000000000
09.08.2018 13:25;0.00035999999999991600000000000
09.08.2018 13:30;-0.00018000000000006900000000000
09.08.2018 13:35;0.00005999999999994900000000000
09.08.2018 13:40;0.00007999999999996900000000000
09.08.2018 13:45;0.00039999999999995600000000000
09.08.2018 13:50;-0.00024999999999997200000000000
09.08.2018 13:55;-0.00010999999999994300000000000
09.08.2018 14:00;0.00000000000000000000000000000
09.08.2018 14:05;0.00002999999999997450000000000
09.08.2018 14:10;-0.00004000000000004000000000000
09.08.2018 14:15;-0.00000999999999995449000000000
09.08.2018 14:20;-0.00001000000000006550000000000
09.08.2018 14:25;-0.00007000000000001450000000000
09.08.2018 14:30;-0.00004999999999999450000000000
09.08.2018 14:35;0.00011000000000005400000000000
09.08.2018 14:40;0.00014000000000002900000000000
09.08.2018 14:45;0.00007000000000001450000000000
09.08.2018 14:50;0.00026000000000003800000000000
09.08.2018 14:55;-0.00021000000000004300000000000
09.08.2018 15:00;-0.00024999999999997200000000000
09.08.2018 15:05;-0.00010999999999994300000000000
09.08.2018 15:10;0.00008000000000008000000000000
09.08.2018 15:15;-0.00017000000000000300000000000
09.08.2018 15:20;0.00002000000000002000000000000
09.08.2018 15:25;-0.00027999999999994700000000000
09.08.2018 15:30;0.00064999999999992800000000000
09.08.2018 15:35;-0.00031000000000003200000000000
09.08.2018 15:40;-0.00034999999999996100000000000
09.08.2018 15:45;-0.00007999999999996900000000000
09.08.2018 15:50;-0.00034999999999996100000000000
09.08.2018 15:55;0.00036000000000002700000000000
09.08.2018 16:00;-0.00013000000000007500000000000
09.08.2018 16:05;-0.00028000000000005800000000000
09.08.2018 16:10;-0.00004999999999999450000000000
09.08.2018 16:15;-0.00014000000000002900000000000
09.08.2018 16:20;-0.00009999999999998900000000000
09.08.2018 16:25;-0.00020999999999993200000000000
09.08.2018 16:30;-0.00007000000000001450000000000
09.08.2018 16:35;0.00008000000000008000000000000
09.08.2018 16:40;0.00014999999999998300000000000
09.08.2018 16:45;-0.00004000000000004000000000000
09.08.2018 16:50;0.00015999999999993800000000000
09.08.2018 16:55;-0.00031000000000003200000000000
09.08.2018 17:00;0.00019000000000002300000000000
09.08.2018 17:05;-0.00008999999999992350000000000
09.08.2018 17:10;0.00001000000000006550000000000
09.08.2018 17:15;0.00029000000000001200000000000
09.08.2018 17:20;-0.00031999999999998700000000000
09.08.2018 17:25;-0.00009000000000003450000000000
09.08.2018 17:30;-0.00034000000000000700000000000
09.08.2018 17:35;-0.00007000000000001450000000000
09.08.2018 17:40;0.00029000000000001200000000000
09.08.2018 17:45;0.00000000000000000000000000000
09.08.2018 17:50;-0.00052000000000007600000000000
09.08.2018 17:55;-0.00014000000000002900000000000
09.08.2018 18:00;0.00031999999999998700000000000
09.08.2018 18:05;-0.00070000000000003400000000000
09.08.2018 18:10;-0.00002999999999997450000000000
09.08.2018 18:15;-0.00002999999999997450000000000
09.08.2018 18:20;-0.00010999999999994300000000000
09.08.2018 18:25;0.00048000000000003600000000000
09.08.2018 18:30;-0.00029000000000001200000000000
09.08.2018 18:35;0.00000000000000000000000000000
09.08.2018 18:40;0.00000000000000000000000000000
09.08.2018 18:45;-0.00024000000000001800000000000
09.08.2018 18:50;0.00030999999999992100000000000
09.08.2018 18:55;-0.00002000000000002000000000000
09.08.2018 19:00;-0.00011000000000005400000000000
09.08.2018 19:05;0.00017999999999995800000000000
09.08.2018 19:10;-0.00002999999999997450000000000
09.08.2018 19:15;0.00021000000000004300000000000
09.08.2018 19:20;0.00008999999999992350000000000
09.08.2018 19:25;0.00014000000000002900000000000
09.08.2018 19:30;-0.00015999999999993800000000000
09.08.2018 19:35;0.00023999999999990700000000000
09.08.2018 19:40;0.00008000000000008000000000000
09.08.2018 19:45;-0.00013000000000007500000000000
09.08.2018 19:50;-0.00011000000000005400000000000
09.08.2018 19:55;-0.00017000000000000300000000000
09.08.2018 20:00;0.00024999999999997200000000000
09.08.2018 20:05;-0.00046999999999997000000000000
09.08.2018 20:10;-0.00017000000000000300000000000
09.08.2018 20:15;0.00004000000000004000000000000
09.08.2018 20:20;0.00003999999999992900000000000
09.08.2018 20:25;0.00031999999999998700000000000
09.08.2018 20:30;-0.00010000000000010000000000000
09.08.2018 20:35;-0.00019999999999997800000000000
09.08.2018 20:40;-0.00009000000000003450000000000
09.08.2018 20:45;0.00012999999999996300000000000
09.08.2018 20:50;0.00004999999999999450000000000
09.08.2018 20:55;-0.00002999999999997450000000000
09.08.2018 21:00;0.00000000000000000000000000000
09.08.2018 21:05;-0.00034000000000000700000000000
09.08.2018 21:10;0.00005000000000010550000000000
09.08.2018 21:15;-0.00009000000000003450000000000
09.08.2018 21:20;0.00002999999999997450000000000
09.08.2018 21:25;-0.00033000000000005200000000000
09.08.2018 21:30;-0.00019999999999997800000000000
09.08.2018 21:35;-0.00007999999999996900000000000
09.08.2018 21:40;0.00014999999999998300000000000
09.08.2018 21:45;-0.00010000000000010000000000000
09.08.2018 21:50;-0.00001000000000006550000000000
09.08.2018 21:55;-0.00046999999999997000000000000
09.08.2018 22:00;0.00011000000000005400000000000
09.08.2018 22:05;0.00003999999999992900000000000
09.08.2018 22:10;0.00004000000000004000000000000
09.08.2018 22:15;0.00006000000000006000000000000
09.08.2018 22:20;-0.00004000000000004000000000000
09.08.2018 22:25;0.00002000000000002000000000000
09.08.2018 22:30;-0.00013000000000007500000000000
09.08.2018 22:35;-0.00020000000000008900000000000
09.08.2018 22:40;-0.00017000000000000300000000000
09.08.2018 22:45;-0.00024000000000001800000000000
09.08.2018 22:50;0.00000000000000000000000000000
09.08.2018 22:55;-0.00021999999999999800000000000
09.08.2018 23:00;0.00004999999999999450000000000
09.08.2018 23:05;0.00019999999999997800000000000
09.08.2018 23:10;0.00009999999999998900000000000
09.08.2018 23:15;-0.00012000000000000900000000000
09.08.2018 23:20;0.00000000000000000000000000000
09.08.2018 23:25;-0.00039999999999995600000000000
09.08.2018 23:30;-0.00012000000000000900000000000
09.08.2018 23:35;0.00033000000000005200000000000
09.08.2018 23:40;0.00007000000000001450000000000
09.08.2018 23:45;0.00001000000000006550000000000
09.08.2018 23:50;-0.00011999999999989800000000000
09.08.2018 23:55;-0.00007999999999996900000000000
10.08.2018 0:00;0.00050000000000005600000000000
10.08.2018 0:05;-0.00029999999999996700000000000
10.08.2018 0:10;0.00031999999999998700000000000
10.08.2018 0:15;-0.00004999999999999450000000000
10.08.2018 0:20;-0.00007000000000001450000000000
10.08.2018 0:25;0.00008999999999992350000000000
10.08.2018 0:30;0.00041999999999997600000000000
10.08.2018 0:35;-0.00004000000000004000000000000
10.08.2018 0:40;0.00038000000000004700000000000
10.08.2018 0:45;0.00002999999999997450000000000
10.08.2018 0:50;0.00013000000000007500000000000
10.08.2018 0:55;0.00000000000000000000000000000
10.08.2018 1:00;-0.00014000000000002900000000000
10.08.2018 1:05;-0.00001000000000006550000000000
10.08.2018 1:10;0.00012000000000000900000000000
10.08.2018 1:15;0.00001999999999990900000000000
10.08.2018 1:20;0.00019999999999997800000000000
10.08.2018 1:25;-0.00008000000000008000000000000
10.08.2018 1:30;-0.00026000000000003800000000000
10.08.2018 1:35;0.00002000000000002000000000000
10.08.2018 1:40;-0.00021000000000004300000000000
10.08.2018 1:45;0.00014999999999998300000000000
10.08.2018 1:50;-0.00003999999999992900000000000
10.08.2018 1:55;-0.00022999999999995200000000000
10.08.2018 2:00;0.00000999999999995449000000000
10.08.2018 2:05;-0.00046999999999997000000000000
10.08.2018 2:10;0.00010999999999994300000000000
10.08.2018 2:15;0.00013999999999991800000000000
10.08.2018 2:20;0.00011000000000005400000000000
10.08.2018 2:25;-0.00013999999999991800000000000
10.08.2018 2:30;-0.00010999999999994300000000000
10.08.2018 2:35;0.00019999999999997800000000000
10.08.2018 2:40;-0.00007999999999996900000000000
10.08.2018 2:45;0.00004000000000004000000000000
10.08.2018 2:50;0.00017999999999995800000000000
10.08.2018 2:55;0.00009999999999998900000000000
10.08.2018 3:00;-0.00002000000000002000000000000
10.08.2018 3:05;-0.00008999999999992350000000000
